Time_sec,Chi_0.4_Underdamped,Chi_1.0_Critical,Chi_2.0_Overdamped
2.024048096192385,-0.0008472124649275942,6.068678146241836e-06,0.001521640866384484
2.034068136272545,-0.0007877785050965566,5.726596218624915e-06,0.0014961868727643385
2.0440881763527052,-0.000728219707844877,5.403665784577131e-06,0.0014711586733020165
2.0541082164328657,-0.0006687723546017082,5.098823306723071e-06,0.0014465491453169868
2.064128256513026,-0.0006096606902737928,4.811063733000864e-06,0.0014223512852768478
2.074148296593186,-0.0005510966479293991,4.539437319092455e-06,0.0013985582068042203
2.0841683366733466,-0.0004932796345813736,4.283046620880275e-06,0.0013751631387169756
2.094188376753507,-0.00043639637589599757,4.04104364801192e-06,0.0013521594231012577
2.1042084168336674,-0.00038062081753333993,3.8126271701090587e-06,0.0013295405134167273
2.1142284569138274,-0.00032611408071868907,3.5970401675905727e-06,0.0013072999726335092
2.124248496993988,-0.0002730244695529716,3.3935674194911517e-06,0.001285431471400299
2.1342685370741483,-0.0002214875274925618,3.201533221048079e-06,0.0012639287862431228
2.1442885771543083,-0.00017162614036506614,3.0202992242006514e-06,0.0012427857977942158
2.1543086172344688,-0.00012355068323720956,2.849262394500448e-06,0.0012219964890505387
2.164328657314629,-7.735920841336517e-05,2.6878530782663397e-06,0.0012015549436614212
2.1743486973947896,-3.313767181790418e-05,2.5355331741370618e-06,0.001181455344244849
2.1843687374749496,9.039804998752402e-06,2.3917944034776116e-06,0.0011616919707319187
2.19438877755511,4.91106399926562e-05,2.256156674383202e-06,0.0011422591987389806
2.2044088176352705,8.702346565096163e-05,2.1281665342982625e-06,0.0011231514979670235
2.214428857715431,0.0001227377766433377,2.007395706527238e-06,0.0011043634306278228
2.224448897795591,0.00015622355280624253,1.8934397061605932e-06,0.001085889649896424
2.2344689378757514,0.00018746086012857521,1.7859165311733513e-06,0.0010677248983895049
2.244488977955912,0.00021643943236112617,1.6844654246755944e-06,0.0010498640066692036
2.254509018036072,0.00024315823581833927,1.5887457045050154e-06,0.0010323018917719642
2.2645290581162323,0.0002676250198796716,1.4984356565518198e-06,0.001015033555761994
2.2745490981963927,0.00028985585562991604,1.413231488395962e-06,0.0009980540843089235
2.284569138276553,0.0003098746650039319,1.3328463400167263e-06,0.0009813586452892531
2.294589178356713,0.0003277127427216635,1.2570093485056717e-06,0.0009649424874111981
2.3046092184368736,0.0003434082732149526,1.1854647638757902e-06,0.0009488009388625359
2.314629258517034,0.00035700584465884696,1.1179711132136438e-06,0.0009329294059810747
2.3246492985971945,0.0003685559621275341,1.0543004105668264e-06,0.0009173233719473584
2.3346693386773545,0.00037811456179917834,9.942374100974326e-07,0.0009019783954992437
2.344689378757515,0.00038574252803536793,9.375789001632633e-07,0.0008868901096679751
2.3547094188376754,0.00039150521506010004,8.841330361127633e-07,0.0008720542205354103
2.3647294589178354,0.0003954719748607225,8.337187096974566e-07,0.0008574665060120276
2.374749498997996,0.00039771569282953044,7.861649531173611e-07,0.0008431228146353758
2.3847695390781563,0.0003983123325601819,7.413103758207542e-07,0.0008290190643886297
2.3947895791583167,0.00039734049110829573,6.990026322798453e-07,0.0008151512415389004
2.4048096192384767,0.0003948809659208063,6.590979190591364e-07,0.0008015153994949853
2.414829659318637,0.0003910163345344141,6.214604995832553e-07,0.0007881076576842182
2.4248496993987976,0.000385830548040081,5.859622550964486e-07,0.0007749242004481175
2.434869739478958,0.0003794085392083366,5.524822603867564e-07,0.0007619612759564984
2.444889779559118,0.0003718358460695854,5.209063829245846e-07,0.0007492151951397558
2.4549098196392785,0.00036319825164484555,4.911269041378938e-07,0.0007366823306390032
2.464929859719439,0.000353581440425809,4.630421616150568e-07,0.00072435911577378
2.474949899799599,0.0003430706721089488,4.365562110914934e-07,0.0007122420435270214
2.4849699398797593,0.0003317504729969461,4.1157850713789397e-07,0.0007003276655470097
2.49498997995992,0.00031970434539214726,3.880236015262714e-07,0.0006886125911660212
2.50501002004008,0.00030701449522126047,3.6581085830534464e-07,0.0006770934864353895
2.51503006012024,0.00029376157804833345,3.4486418466915917e-07,0.0006657670731767075
2.5250501002004007,0.000280024463554254,3.2511177675243066e-07,0.0006546301280489063
2.535070140280561,0.00026588001848584217,3.0648587953304357e-07,0.0006436794816309344
2.5450901803607215,0.0002514029080060489,2.8892256006655746e-07,0.0006329120175197849
2.5551102204408815,0.0002366654153090651,2.723614933196875e-07,0.0006223246714436106
2.565130260521042,0.0002217372793002275,2.567457599094929e-07,0.0006119144303896724
2.5751503006012024,0.00020668555008065712,2.4202165509276415e-07,0.0006016783317468807
2.5851703406813624,0.00019157446192051014,2.2813850838569517e-07,0.0005916134624626752
2.595190380761523,0.0001764653233526873,2.1504851322775807e-07,0.0005817169582140091
2.6052104208416833,0.00016141642397077946,2.0270656613561432e-07,0.0005719860025922051
2.6152304609218437,0.00014648295747089098,1.910701148231072e-07,0.0005624178263014426
2.6252505010020037,0.00013171696043686351,1.8009901479203671e-07,0.0005530097063706547
2.635270541082164,0.00011716726633213752,1.6975539392543768e-07,0.0005437589653786069
2.6452905811623246,0.00010287947412911806,1.6000352464071216e-07,0.0005346629706919424
2.655310621242485,8.889593097827784e-05,1.5080970318418453e-07,0.0005257191337159691
2.665330661322645,7.525572829436158e-05,1.421421356715696e-07,0.0005169249091579823
2.6753507014028055,6.199471061577777e-05,1.3397083050050806e-07,0.0005082777943029073
2.685370741482966,4.914549657554341e-05,1.2626749678185607e-07,0.0004997753283010645
2.695390781563126,3.673751130783373e-05,1.1900544845577949e-07,0.0004914150914678438
2.7054108216432864,2.479702960320638e-05,1.121595137770611e-07,0.0004831947045950941
2.715430861723447,1.3347229117784784e-05,1.057059498713885e-07,0.0004751118282740367
2.7254509018036073,2.4082529369335445e-06,9.962236208077181e-08,0.00046716416222949975
2.7354709418837673,-8.00271920780546e-06,9.388762783177076e-08,0.0004593494446652925
2.7454909819639277,-1.7871391768760752e-05,8.848182477488e-08,0.00045166545162052756
2.755511022044088,-2.7186266955731958e-05,8.338616295729157e-08,0.00044410999633671494
2.7655310621242486,-3.593855174355079e-05,7.858292080435941e-08,0.00043668092863543916
2.7755511022044086,-4.412205899545883e-05,7.405538469751047e-08,0.00042937613430644816
2.785571142284569,-5.1733103373413224e-05,6.978779194805327e-08,0.00042219353450597845
2.7955911823647295,-5.8770392693604794e-05,6.576527697742674e-08,0.0004151310851651453
2.8056112224448895,-6.523491537074549e-05,6.197382052490705e-08,0.0004081867764082271
2.81563126252505,-7.112982457818224e-05,5.84002017136946e-08,0.00040135863198068506
2.8256513026052104,-7.646031973278574e-05,5.5031952815664734e-08,0.0003946447086867467
2.835671342685371,-8.123352589398751e-05,5.185731656391523e-08,0.00038804309583639955
2.845691382765531,-8.545837164545246e-05,4.88652058706067e-08,0.00038155191470163523
2.8557114228456912,-8.914546600581454e-05,4.604516581549692e-08,0.0003751693179817886
2.8657314629258517,-9.230697489180764e-05,4.3387337778040626e-08,0.0003688934892778226
2.875751503006012,-9.495649763316143e-05,4.0882425592986294e-08,0.0003627226425754057
